"Osoba - ID","Osoba - Imię i nazwisko / Nazwa","Osoba - Etykieta","Osoba - Telefon - Praca","Osoba - Telefon - Dom","Osoba - Telefon - Komórkowy","Osoba - Telefon - Inny","Osoba - E-mail - Praca","Osoba - E-mail - Dom","Osoba - E-mail - Inny","Osoba - Data utworzenia osoby kontaktowej","Osoba - Czas aktualizacji","Osoba - Organizacja","Osoba - ID organizacji","Osoba - Właściciel","Osoba - Otwarte szanse sprzedaży","Osoba - Widoczne dla","Osoba - Data następnego działania","Osoba - Data ostatniego działania","Osoba - Wygrane szanse sprzedaży","Osoba - Utracone szanse sprzedaży","Osoba - Zamknięte szanse sprzedaży","Osoba - Ogółem działań","Osoba - Działania wykonane","Osoba - Działania do zrobienia","Osoba - Licznik wiadomości e-mail","Osoba - Zdjęcie profilowe","Osoba - Ostatnia otrzymana wiadomość e-mail","Osoba - Ostatnia wysłana wiadomość e-mail","Osoba - Imię","Osoba - Nazwisko","Osoba - Etykiety","Osoba - Lejek sprzedaży","Działanie - ID","Działanie - Temat","Działanie - Rodzaj","Działanie - Gotowe","Działanie - Czas oznaczenia jako wykonane","Działanie - Organizacja","Działanie - ID organizacji","Działanie - Osoba kontaktowa","Działanie - ID osoby kontaktowej","Działanie - Szansa sprzedaży","Działanie - ID szansy sprzedaży","Działanie - Termin wykonania","Działanie - Godzina wykonania","Działanie - Czas trwania","Działanie - Notatka","Działanie - Godzina dodania","Działanie - Przypisane do użytkownika","Działanie - Twórca","Działanie - Czas aktualizacji","Działanie - Czas ostatniego powiadomienia","Działanie - Lokalizacja","Działanie - Szerokość geograficzna – Lokalizacja","Działanie - Długość geograficzna – Lokalizacja","Działanie - Nr mieszkania/lokalu – Lokalizacja","Działanie - Numer domu – Lokalizacja","Działanie - Nazwa ulicy – Lokalizacja","Działanie - Dystrykt/dzielnica – Lokalizacja","Działanie - Miasto/miejscowość/wioska/lokalizacja – Lokalizacja","Działanie - Województwo/gmina – Lokalizacja","Działanie - Region – Lokalizacja","Działanie - Kraj – Lokalizacja","Działanie - Kod pocztowy – Lokalizacja","Działanie - Pełen/złożony adres – Lokalizacja","Działanie - Wolny/zajęty","Działanie - Opis publiczny","Działanie - Potencjalny klient","Działanie - ID potencjalnego klienta","Działanie - Projekt","Działanie - ID projektu","Działanie - Priorytet","Działanie - Identyfikator wideorozmowy","Działanie - Klient wideorozmowy","Działanie - URL wideorozmowy"
"1094","Jacek Szkudlarek","","'+48608202564","","","","emi.jacekszkudlarek@gmail.com","","","2025-10-22 16:58:01","2026-03-26 12:04:43","","","Onesta","0","Wszyscy użytkownicy","2025-10-24","2025-11-17","0","1","1","7","5","2","0","","","","Jacek","Szkudlarek","","Karolina","1466","więcej ofert","Rozmowa telefoniczna","Wykonane","2025-12-04 09:29:45","","","Jacek Szkudlarek","1094","Jacek Szkudlarek","873","2025-11-17","","","<div style="" color: rgb"">
<div>Dzień dobry,&nbsp;</div>
<div>Panie Jacku zgodnie z rozmową telefoniczną przesyłam oferty według Pana oczekiwań. Bardzo proszę o informację zwrotną które są dla Pana ciekawe, wtedy przygotuję więcej informacji - rzuty, lokalizację itp. Oferty przesyłam również na whats app .&nbsp;</div></div>
<div style="" color: rgb""><br></div>
<div style="" color: rgb""><span><br></span></div>
<div style="" color: rgb""><b><u>RYNEK PIERWOTNY&nbsp;</u></b></div>
<div style="" color: rgb""><br></div>
<div style="" color: rgb""><p><strong>Oferta 1</strong><br>Nowoczesne bungalowy położone 500 m od plaży — idealne dla osób ceniących bliskość morza i prywatność. Nieruchomość oferuje prywatny ogród i spokojną atmosferę blisko wybrzeża.<br><a rel=""noopener noreferrer"" class=""decorated-link"" href=""https://onesta.com.pl/nieruchomosci/hiszpania/nowoczesne-bungalowy-z-prywatnym---500m-od-plazy-12411974"">https://onesta.com.pl/nieruchomosci/hiszpania/nowoczesne-bungalowy-z-prywatnym---500m-od-plazy-12411974<span class=""ms-0.5 inline-block align-middle leading-none""></span></a></p><p><strong>Oferta 2</strong><br>Apartamenty na zamkniętym osiedlu, 700 m od plaży — komfortowe i bezpieczne miejsce do życia lub wypoczynku. Zamknięty teren, strefy wspólne i dobra lokalizacja to atuty tej oferty.<br><a rel=""noopener noreferrer"" class=""decorated-link"" href=""https://onesta.com.pl/nieruchomosci/hiszpania/apartamenty-na-zamknietym-osiedlu---plaza-700m-12350089"">https://onesta.com.pl/nieruchomosci/hiszpania/apartamenty-na-zamknietym-osiedlu---plaza-700m-12350089<span class=""ms-0.5 inline-block align-middle leading-none""></span></a></p><p><strong>Oferta 3</strong><br>Nowoczesny apartament położony 550 m od plaży — doskonała propozycja dla tych, którzy chcą mieć morze w zasięgu spaceru, a jednocześnie mieszkać w komfortowych warunkach. Wygodny układ i bliskość plaży wyróżniają tę nieruchomość.<br><a rel=""noopener noreferrer"" class=""decorated-link"" href=""https://onesta.com.pl/nieruchomosci/hiszpania/nowoczesny-apartament---550-m-od-plazy-12347441"">https://onesta.com.pl/nieruchomosci/hiszpania/nowoczesny-apartament---550-m-od-plazy-12347441<span class=""ms-0.5 inline-block align-middle leading-none""></span></a></p><p><strong>Oferta 4</strong><br>Nowoczesny apartament zaledwie 190 m od plaży — wyjątkowa lokalizacja dla osób pragnących codziennego kontaktu z morzem. Świetna inwestycja dla tych, którzy cenią wygodę i bliskość plażowej infrastruktury.<br><a rel=""noopener noreferrer"" class=""decorated-link"" href=""https://onesta.com.pl/nieruchomosci/hiszpania/nowoczesny-apartament---190m-od-plazy-12347223"">https://onesta.com.pl/nieruchomosci/hiszpania/nowoczesny-apartament---190m-od-plazy-12347223<span class=""ms-0.5 inline-block align-middle leading-none""></span></a></p><p><strong>Oferta 5</strong><br>Apartamenty w centrum, 500 m od plaży — idealne połączenie miejskiej wygody i dostępu do morza. Lokalizacja zapewnia bliskość sklepów, restauracji i usług, co czyni tę ofertę atrakcyjną na co dzień.<br><a rel=""noopener noreferrer"" class=""decorated-link"" href=""https://onesta.com.pl/nieruchomosci/hiszpania/apartamenty-w-centrum---500m-od-plazy-12347133"">https://onesta.com.pl/nieruchomosci/hiszpania/apartamenty-w-centrum---500m-od-plazy-12347133<span class=""ms-0.5 inline-block align-middle leading-none""></span></a></p><p><strong>Oferta 6</strong><br>Apartamenty z widokiem na morze, 60 m od plaży — prestiżowa lokalizacja z bezpośrednim dostępem do morza. To propozycja dla osób szukających nieruchomości z najwyższej półki i spektakularnym widokiem.<br><a rel=""noopener noreferrer"" class=""decorated-link"" href=""https://onesta.com.pl/nieruchomosci/hiszpania/apartamenty-z-widokiem-na-morze---60m-od-plazy-12347091"">https://onesta.com.pl/nieruchomosci/hiszpania/apartamenty-z-widokiem-na-morze---60m-od-plazy-12347091<span class=""ms-0.5 inline-block align-middle leading-none""></span></a></p><p><strong>Oferta 7</strong><br>Nowoczesne apartamenty w centrum, 200 m od plaży — znakomita lokalizacja dla tych, którzy cenią komfort miejskiego życia i szybki dostęp do plaży. Nieruchomość łączy funkcjonalność z atrakcyjną odległością od morza.<br><a rel=""noopener noreferrer"" class=""decorated-link"" href=""https://onesta.com.pl/nieruchomosci/hiszpania/nowoczesne-apartamenty-w-centrum---200m-od-plazy-12346992"" target=""_blank"">https://onesta.com.pl/nieruchomosci/hiszpania/nowoczesne-apartamenty-w-centrum---200m-od-plazy-12346992</a></p><p><strong>Oferta 8</strong><br>Apartamenty na osiedlu z basenem, 450 m od plaży — komfort i udogodnienia dla mieszkańców, bliskość morza i strefy wypoczynku. Dobra równowaga pomiędzy rekreacją a dostępnością plaży.<br><a rel=""noopener noreferrer"" class=""decorated-link"" href=""https://onesta.com.pl/nieruchomosci/hiszpania/apartamenty-na-osiedlu-z-basenem---450m-od-plazy-12123109"">https://onesta.com.pl/nieruchomosci/hiszpania/apartamenty-na-osiedlu-z-basenem---450m-od-plazy-12123109<span class=""ms-0.5 inline-block align-middle leading-none""></span></a></p><p><strong>Oferta 9</strong><br>Apartament z widokiem na pole golfowe i morze — położony w spokojnej okolicy, idealny dla osób szukających zarówno relaksu, jak i rekreacji. To oferta łącząca prestiżową lokalizację z możliwością aktywnego wypoczynku.<br><a rel=""noopener noreferrer"" class=""decorated-link"" href=""https://onesta.com.pl/nieruchomosci/hiszpania/apartament-z-widokiem-na-pole-golfowe-i-morze-12109771"" target=""_blank"">https://onesta.com.pl/nieruchomosci/hiszpania/apartament-z-widokiem-na-pole-golfowe-i-morze-12109771</a></p></div>
<div style="" color: rgb""><br></div>
<div style="" color: rgb""><br></div>
<div style="" color: rgb""><b><u>WYNEK WTÓRNY&nbsp;</u></b></div>
<div style="" color: rgb""><b><br></b></div>
<div style="" color: rgb""><p><strong>Oferta 1</strong><br>Nowoczesny apartament z widokiem, położony 400 m od plaży — idealne połączenie komfortu i bliskości morza. Przestronne pomieszczenia i dobra lokalizacja sprawiają, że nieruchomość nadaje się zarówno do zamieszkania, jak i wynajmu.<br><a rel=""noopener noreferrer"" class=""decorated-link"" href=""https://onesta.com.pl/nieruchomosci/hiszpania/nowoczesny-apartament-z-widokiem-400-m-od-plazy-12393195"">https://onesta.com.pl/nieruchomosci/hiszpania/nowoczesny-apartament-z-widokiem-400-m-od-plazy-12393195<span class=""ms-0.5 inline-block align-middle leading-none""></span></a></p><p><strong>Oferta 2</strong><br>Apartament z widokiem na morze, zaledwie 100 m od plaży — wyjątkowa lokalizacja zapewniająca łatwy dostęp do wybrzeża. Świetna opcja dla osób, które chcą mieszkać lub wypoczywać tuż przy morzu.<br><a rel=""noopener noreferrer"" class=""decorated-link"" href=""https://onesta.com.pl/nieruchomosci/hiszpania/apartament-z-widokiem-na-morze-100-m-od-plazy-12393180"">https://onesta.com.pl/nieruchomosci/hiszpania/apartament-z-widokiem-na-morze-100-m-od-plazy-12393180<span class=""ms-0.5 inline-block align-middle leading-none""></span></a></p><p><strong>Oferta 3</strong><br>W pełni wyremontowane mieszkanie, 500 m od plaży — gotowe do zamieszkania, urządzone z uwzględnieniem komfortu i funkcjonalności. Doskonała propozycja dla tych, którzy cenią gotowość nieruchomości do wprowadzenia się.<br><a rel=""noopener noreferrer"" class=""decorated-link"" href=""https://onesta.com.pl/nieruchomosci/hiszpania/w-pelni-wyremontowane-mieszkanie---500m-od-plazy-12393163"">https://onesta.com.pl/nieruchomosci/hiszpania/w-pelni-wyremontowane-mieszkanie---500m-od-plazy-12393163<span class=""ms-0.5 inline-block align-middle leading-none""></span></a></p><p><strong>Oferta 4</strong><br>Bungalow z widokiem na morze, 300 m od plaży — połączenie wygody domu z bliskością plaży i morza. Idealny wybór dla osób szukających prywatności oraz dostępu do natury.<br><a rel=""noopener noreferrer"" class=""decorated-link"" href=""https://onesta.com.pl/nieruchomosci/hiszpania/bungalow-z-widokiem-na-morze---300m-od-plazy-12393111"">https://onesta.com.pl/nieruchomosci/hiszpania/bungalow-z-widokiem-na-morze---300m-od-plazy-12393111<span class=""ms-0.5 inline-block align-middle leading-none""></span></a></p><p><strong>Oferta 5</strong><br>Apartament z widokiem na morze, 150 m od plaży — prestiżowa lokalizacja i wygoda blisko wybrzeża. Świetna opcja jako mieszkanie wypoczynkowe lub inwestycyjne.<br><a rel=""noopener noreferrer"" class=""decorated-link"" href=""https://onesta.com.pl/nieruchomosci/hiszpania/apartament-z-widokiem-na-morze---150m-od-plazy-12393124"">https://onesta.com.pl/nieruchomosci/hiszpania/apartament-z-widokiem-na-morze---150m-od-plazy-12393124<span class=""ms-0.5 inline-block align-middle leading-none""></span></a></p><p><strong>Oferta 6</strong><br>W pełni odnowiony apartament, zaledwie 30 m od plaży — wyjątkowo blisko morza, doskonały dla osób pragnących życia nad wodą. Nieruchomość gotowa do zamieszkania, z dużym potencjałem.<br><a rel=""noopener noreferrer"" class=""decorated-link"" href=""https://onesta.com.pl/nieruchomosci/hiszpania/w-pelni-odnowiony-apartament-30-metrow-od-plazy-12392844"">https://onesta.com.pl/nieruchomosci/hiszpania/w-pelni-odnowiony-apartament-30-metrow-od-plazy-12392844<span class=""ms-0.5 inline-block align-middle leading-none""></span></a></p><p><strong>Oferta 7</strong><br>Apartament z widokiem na morze, w pierwszej linii od plaży — unikalna oferta dla tych, którzy pragną nieruchomości z bezpośrednim dostępem do morza. Idealne miejsce na stałe zamieszkanie lub wakacyjny azyl.<br><a rel=""noopener noreferrer"" class=""decorated-link"" href=""https://onesta.com.pl/nieruchomosci/hiszpania/apartament-z-widokiem-na-morze-pierwsza-linia-12392808"">https://onesta.com.pl/nieruchomosci/hiszpania/apartament-z-widokiem-na-morze-pierwsza-linia-12392808<span class=""ms-0.5 inline-block align-middle leading-none""></span></a></p><p><strong>Oferta 8</strong><br>Przestronny apartament z basenem, 400 m od plaży — komfort i rekreacja w jednym. Świetna propozycja dla osób ceniących wygodę, relaks i bliskość morza.<br><a rel=""noopener noreferrer"" class=""decorated-link"" href=""https://onesta.com.pl/nieruchomosci/hiszpania/przestronny-apartament-z-basenem--400m-od-plazy-12392798"">https://onesta.com.pl/nieruchomosci/hiszpania/przestronny-apartament-z-basenem--400m-od-plazy-12392798<span class=""ms-0.5 inline-block align-middle leading-none""></span></a></p><p><strong>Oferta 9</strong><br>Nowoczesny apartament po remoncie, 500 m od plaży — gotowy do wprowadzenia, w dobrej lokalizacji z łatwym dostępem do plaży i usług. Dobry wybór dla osób szukających równowagi między komfortem a ceną.<br><a rel=""noopener noreferrer"" class=""decorated-link"" href=""https://onesta.com.pl/nieruchomosci/hiszpania/nowoczesny-apartament-po-remoncie---500m-od-plazy-12392355"">https://onesta.com.pl/nieruchomosci/hiszpania/nowoczesny-apartament-po-remoncie---500m-od-plazy-12392355<span class=""ms-0.5 inline-block align-middle leading-none""></span></a></p></div>
<div style="" color: rgb""><br></div>
<div style="" color: rgb""><br></div>
<div style="" color: rgb"">
<div class=""ApplePlainTextBody"">Pozdrawiam,&nbsp;</div>
<div class=""ApplePlainTextBody""><br>KAROLINA BAKOWICZ<br>CEO&amp;FOUNDER<br><br>FENOMEN SP. Z O. O<br><br>ul.Niemodlińska 58a , 45-865 Opole&nbsp;<br>Tel. +48 503 541 109&nbsp;<br>Email :&nbsp;karolina@fenomen.nieruchomosci.pl&nbsp;<br>www.fenomen.nieruchomosci</div>
<div><br></div><br></div><br>","2025-11-17 13:34:01","Onesta","Onesta","2025-12-04 09:29:45","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1095","Bruner","","'+48608154078","","","","marek7685@vp.pl","","","2025-10-22 16:58:38","2025-11-29 13:17:24","","","Onesta","0","Wszyscy użytkownicy","","2025-11-18","0","1","1","11","11","0","0","","","","Bruner","","","Karolina","1228","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-10-22 17:00:35","","","Bruner","1095","Bruner","874","2025-10-20","","","bk","2025-10-22 17:00:34","Onesta","Onesta","2025-10-22 17:00:35","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1095","Bruner","","'+48608154078","","","","marek7685@vp.pl","","","2025-10-22 16:58:38","2025-11-29 13:17:24","","","Onesta","0","Wszyscy użytkownicy","","2025-11-18","0","1","1","11","11","0","0","","","","Bruner","","","Karolina","1229","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-10-23 16:40:31","","","Bruner","1095","Bruner","874","2025-10-22","","","poczta","2025-10-22 17:00:39","Onesta","Onesta","2025-10-23 16:40:31","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1095","Bruner","","'+48608154078","","","","marek7685@vp.pl","","","2025-10-22 16:58:38","2025-11-29 13:17:24","","","Onesta","0","Wszyscy użytkownicy","","2025-11-18","0","1","1","11","11","0","0","","","","Bruner","","","Karolina","1248","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-10-23 16:40:35","","","Bruner","1095","Bruner","874","2025-10-23","","","","2025-10-23 16:40:34","Onesta","Onesta","2025-10-23 16:40:35","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1095","Bruner","","'+48608154078","","","","marek7685@vp.pl","","","2025-10-22 16:58:38","2025-11-29 13:17:24","","","Onesta","0","Wszyscy użytkownicy","","2025-11-18","0","1","1","11","11","0","0","","","","Bruner","","","Karolina","1266","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-10-24 08:57:21","","","Bruner","1095","Bruner","874","2025-10-24","","","<p>BRAK KONTAKTU&nbsp;</p><p><br></p><p>Dzień&nbsp;dobry Szanowny Panie Marku!<br>Dzwoniłam kilka chwil temu ponieważ&nbsp; otrzymaliśmy od Pana zaproszenie do rozmowy o możliwości zakupu nieruchomości w Hiszpanii. Jeśli będzie Pan mógł rozmawiać zapraszam do kontaktu na ten numer telefonu.&nbsp;</p><p><br></p><p><br></p><p>Dziękuję i do usłyszenia!<br>Karolina Bakowicz<br>Onesta Group<br>www.onesta.com.pl</p>","2025-10-24 08:57:19","Onesta","Onesta","2025-10-24 08:57:21","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1095","Bruner","","'+48608154078","","","","marek7685@vp.pl","","","2025-10-22 16:58:38","2025-11-29 13:17:24","","","Onesta","0","Wszyscy użytkownicy","","2025-11-18","0","1","1","11","11","0","0","","","","Bruner","","","Karolina","1249","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-10-24 08:57:10","","","Bruner","1095","Bruner","874","2025-10-24 07:00:00","07:00:00","","","2025-10-23 16:40:44","Onesta","Onesta","2025-10-24 08:57:10","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"1095","Bruner","","'+48608154078","","","","marek7685@vp.pl","","","2025-10-22 16:58:38","2025-11-29 13:17:24","","","Onesta","0","Wszyscy użytkownicy","","2025-11-18","0","1","1","11","11","0","0","","","","Bruner","","","Karolina","1267","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-10-28 16:50:41","","","Bruner","1095","Bruner","874","2025-10-25 16:00:00","16:00:00","","","2025-10-24 08:57:31","Onesta","Onesta","2025-10-28 16:50:41","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"1095","Bruner","","'+48608154078","","","","marek7685@vp.pl","","","2025-10-22 16:58:38","2025-11-29 13:17:24","","","Onesta","0","Wszyscy użytkownicy","","2025-11-18","0","1","1","11","11","0","0","","","","Bruner","","","Karolina","1331","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-10-30 11:24:32","","","Bruner","1095","Bruner","874","2025-10-28 19:00:00","19:00:00","","nie odbiera i nie odbiera , spróbuję o 20&nbsp;","2025-10-28 16:50:54","Onesta","Onesta","2025-10-30 11:24:32","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"1095","Bruner","","'+48608154078","","","","marek7685@vp.pl","","","2025-10-22 16:58:38","2025-11-29 13:17:24","","","Onesta","0","Wszyscy użytkownicy","","2025-11-18","0","1","1","11","11","0","0","","","","Bruner","","","Karolina","1361","Call","Rozmowa telefoniczna","Wykonane","2025-11-13 17:50:52","","","Bruner","1095","Bruner","874","2025-10-30","","","bk wciąż","2025-10-30 11:24:37","Onesta","Onesta","2025-11-13 17:50:52","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1095","Bruner","","'+48608154078","","","","marek7685@vp.pl","","","2025-10-22 16:58:38","2025-11-29 13:17:24","","","Onesta","0","Wszyscy użytkownicy","","2025-11-18","0","1","1","11","11","0","0","","","","Bruner","","","Karolina","1432","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-11-17 13:17:33","","","Bruner","1095","Bruner","874","2025-11-14","","","","2025-11-13 17:51:02","Onesta","Onesta","2025-11-17 13:17:33","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1095","Bruner","","'+48608154078","","","","marek7685@vp.pl","","","2025-10-22 16:58:38","2025-11-29 13:17:24","","","Onesta","0","Wszyscy użytkownicy","","2025-11-18","0","1","1","11","11","0","0","","","","Bruner","","","Karolina","1461","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-11-17 13:17:38","","","Bruner","1095","Bruner","874","2025-11-17","","","<p>Dzień&nbsp;dobry Szanowny Panie Marku!</p><p>Dzwoniłam kilka chwil temu ponieważ&nbsp; otrzymaliśmy od Pana zaproszenie do rozmowy o możliwości zakupu nieruchomości w Hiszpanii. Jeśli będzie Pan mógł rozmawiać zapraszam do kontaktu na ten numer telefonu.&nbsp;</p><p>Jestem dostępna do 22.00&nbsp;</p><p><br></p><p>Dziękuję i do usłyszenia !&nbsp;</p><p>Karolina Bakowicz&nbsp;</p><p>Onesta Group&nbsp;</p><p>www.onesta.com.pl</p>","2025-11-17 13:17:36","Onesta","Onesta","2025-11-17 13:17:38","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1095","Bruner","","'+48608154078","","","","marek7685@vp.pl","","","2025-10-22 16:58:38","2025-11-29 13:17:24","","","Onesta","0","Wszyscy użytkownicy","","2025-11-18","0","1","1","11","11","0","0","","","","Bruner","","","Karolina","1462","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-11-18 17:50:33","","","Bruner","1095","Bruner","874","2025-11-18","","","","2025-11-17 13:17:43","Onesta","Onesta","2025-11-18 17:50:33","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1096","Dorota Wardyńska",""," +48667822287","","","","dorotawardynska0@gmail.com","","","2025-10-22 17:01:23","2026-04-21 17:08:52","","","Onesta","0","Wszyscy użytkownicy","2026-03-20","2025-11-17","0","1","1","5","4","1","0","","","","Dorota","Wardyńska","","Karolina","1252","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-10-28 16:52:00","","","Dorota Wardyńska","1096","Dorota Wardyńska","875","2025-10-27 10:00:00","10:00:00","","dzwonić w poniedziałek po 11.00 bo jest zajęta&nbsp;","2025-10-23 17:14:17","Onesta","Onesta","2025-10-28 16:52:00","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"1096","Dorota Wardyńska",""," +48667822287","","","","dorotawardynska0@gmail.com","","","2025-10-22 17:01:23","2026-04-21 17:08:52","","","Onesta","0","Wszyscy użytkownicy","2026-03-20","2025-11-17","0","1","1","5","4","1","0","","","","Dorota","Wardyńska","","Karolina","1332","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-10-30 11:22:40","","","Dorota Wardyńska","1096","Dorota Wardyńska","875","2025-10-28","","","Dzwonić jutro ok 12.00&nbsp;","2025-10-28 16:52:08","Onesta","Onesta","2025-10-30 11:22:40","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1096","Dorota Wardyńska",""," +48667822287","","","","dorotawardynska0@gmail.com","","","2025-10-22 17:01:23","2026-04-21 17:08:52","","","Onesta","0","Wszyscy użytkownicy","2026-03-20","2025-11-17","0","1","1","5","4","1","0","","","","Dorota","Wardyńska","","Karolina","1360","Call","Rozmowa telefoniczna","Wykonane","2025-11-13 17:34:40","","","Dorota Wardyńska","1096","Dorota Wardyńska","875","2025-10-30","","","nie odebrała&nbsp;","2025-10-30 11:22:47","Onesta","Onesta","2025-11-13 17:34:40","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1096","Dorota Wardyńska",""," +48667822287","","","","dorotawardynska0@gmail.com","","","2025-10-22 17:01:23","2026-04-21 17:08:52","","","Onesta","0","Wszyscy użytkownicy","2026-03-20","2025-11-17","0","1","1","5","4","1","0","","","","Dorota","Wardyńska","","Karolina","1431","wysłać oferty","Rozmowa telefoniczna","Wykonane","2025-12-08 18:14:20","","","Dorota Wardyńska","1096","Dorota Wardyńska","875","2025-11-17","","","","2025-11-13 17:34:48","Onesta","Onesta","2025-12-08 18:14:20","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
